"","GEO_LEVEL","GEOID","STATEFP","COUNTYFP","COUNTYNS","NAME.x","NAMELSAD","LSAD","CLASSFP","MTFCC","CSAFP","CBSAFP","METDIVFP","FUNCSTAT","ALAND","AWATER","INTPTLAT","INTPTLON","NAME","year","totalpopE","totalpopM","whiteE","whiteM","blackE","blackM","asianE","asianM","indigE","indigM","othraceE","othraceM","multiE","multiM","ltnxE","ltnxM","povrateE","povrateM","cpovrateE","cpovrateM","hhincE","hhincM","hsmoreE","hsmoreM","bamoreE","bamoreM","gradmoreE","gradmoreM","unempE","unempM","hlthinsE","hlthinsM","pubinsE","pubinsM","earnE","earnM","giniE","giniM","vachseE","vachseM","allhseE","allhseM","snapE","snapM","foreignbE","foreignbM","renter30E","renter30M","homeownE","homeownM","vacrateE","vacrateM","perc_snaphseE","perc_snaphseM","perc_forbE","perc_forbM","schlE","schlM","age17E","age17M","age24E","age24M","age64E","age64M","age65E","age65M","hhinc_blackE","hhinc_blackM","hhinc_asianE","hhinc_asianM","hhinc_multiE","hhinc_multiM","hhinc_whiteE","hhinc_whiteM","hhinc_ltnxE","hhinc_ltnxM","disability_numE","disability_numM","fips","lifeexpE","lifeexpM","lifeexp_blackE","lifeexp_blackM","lifeexp_ltnxE","lifeexp_ltnxM","lifeexp_whiteE","lifeexp_whiteM","lifeexp_asianE","lifeexp_asianM","dissim_wb","dissim_wh","inter_bw","inter_hw","iso_b","iso_h","state","locality","county.nice","TRACTCE","BLKGRPCE","blockgroup","count","tractnames","tract","tr","pop"
"139","Block Group","511259501021","51","125",NA,NA,"Block Group 1",NA,NA,"G5030",NA,NA,NA,"S",113264495,380213,"+37.8000901","-078.7798973","Block Group 1, Census Tract 9501.02, Nelson County, Virginia","2021",1748,386,81.24,7.67,3.66,3.92,0,0.74,0,0.74,0,0.74,2.63,2.8,12.47,8.31,NA,NA,NA,NA,86827,49039,70.49,16.96,17.54,9.61,11.64,8.47,14.03,13.32,89.07,7.43,18.54,9.33,26365,19487,NA,NA,239,161,810,149,79,71,NA,NA,0,29.5,84.6,18.8,29.5,19.1,9.8,0.09,NA,NA,NA,NA,14.99,6.25,17.16,6.25,50.17,5.95,15.39,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","125","Nelson County","950102","1","1","Nelson","Lovingston","950102",NA,"1748"
"140","Block Group","511259501022","51","125",NA,NA,"Block Group 2",NA,NA,"G5030",NA,NA,NA,"S",30887598,26407,"+37.7182320","-078.8533937","Block Group 2, Census Tract 9501.02, Nelson County, Virginia","2021",669,299,41.11,24.76,50.82,37.1,0,1.94,0,1.94,0,1.94,0,1.94,8.07,9.02,NA,NA,NA,NA,17236,8126,65.67,10.2,12.3,10.87,6.15,7.23,9.6,18.29,80.72,19.81,40.81,20.61,28000,26561,NA,NA,121,118,414,158,171,131,NA,NA,62.5,65.1,50.9,17.8,29.2,26.2,41.3,0.27,NA,NA,NA,NA,24.66,18.34,0,1.94,47.83,14.79,23.02,7.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","125","Nelson County","950102","2","2","Nelson","Lovingston","950102",NA,"669"
"141","Block Group","511259502011","51","125",NA,NA,"Block Group 1",NA,NA,"G5030",NA,NA,NA,"S",105591457,222474,"+37.9084539","-078.7972140","Block Group 1, Census Tract 9502.01, Nelson County, Virginia","2021",794,194,75.44,2.77,14.11,8.79,0,1.64,0,1.64,7.68,11.31,2.77,5.75,0,1.64,NA,NA,NA,NA,59250,34145,91.28,12.18,48.44,13.41,20.09,11.23,3.84,5.64,89.8,7.15,23.93,13.87,35727,7792,NA,NA,312,180,687,203,65,55,NA,NA,0,28.3,75.5,14.5,45.4,22.5,9.5,0.08,NA,NA,NA,NA,14.11,8.7,5.04,8.29,55.54,10.74,25.31,9.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","125","Nelson County","950201","1","1","Nelson","Afton-Schuyler","950201",NA,"794"
"142","Block Group","511259502012","51","125",NA,NA,"Block Group 2",NA,NA,"G5030",NA,NA,NA,"S",41684916,96963,"+37.9989142","-078.8596516","Block Group 2, Census Tract 9502.01, Nelson County, Virginia","2021",1304,250,97.09,7.57,0,1,0,1,0,1,0,1,1.69,3.28,1.23,2.21,NA,NA,NA,NA,56327,20385,80.08,14.55,30.32,10.61,7.03,5.53,1.37,2.44,99.16,1.76,13.04,7.68,34144,16001,NA,NA,49,60,679,135,9,15,NA,NA,24.4,30.4,79.8,15.3,7.2,8.7,1.3,0.02,NA,NA,NA,NA,17.64,9.55,2.68,3.94,45.09,10.17,31.67,10.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","125","Nelson County","950201","2","2","Nelson","Afton-Schuyler","950201",NA,"1304"
"143","Block Group","511259502021","51","125",NA,NA,"Block Group 1",NA,NA,"G5030",NA,NA,NA,"S",34807781,8383,"+37.9058935","-078.9287361","Block Group 1, Census Tract 9502.02, Nelson County, Virginia","2021",1005,466,86.47,20.38,9.95,6.36,0.8,1.55,0,1.29,0,1.29,0,1.29,2.79,4.08,NA,NA,NA,NA,76500,47786,90.61,55.08,52.71,21.77,21.18,20.93,4.1,6.39,97.31,3.24,5.37,4.68,52810,6660,NA,NA,1898,229,2264,231,0,13,NA,NA,48.3,36.2,59.8,22,83.8,5.4,0,0.01,NA,NA,NA,NA,34.63,11.53,2.89,3.45,37.31,23.8,23.58,8.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","125","Nelson County","950202","1","1","Nelson","Wintergreen-Rockfish Valley","950202",NA,"1005"
"144","Block Group","511259502022","51","125",NA,NA,"Block Group 2",NA,NA,"G5030",NA,NA,NA,"S",51387384,152813,"+37.9297785","-078.8647235","Block Group 2, Census Tract 9502.02, Nelson County, Virginia","2021",1690,261,93.14,3.93,0,0.77,1.54,2.41,0,0.77,0,0.77,5.33,4.66,0,0.77,NA,NA,NA,NA,128906,59122,98.32,13.92,62.21,12.73,34.23,9.37,0,1.89,98.46,2.65,8.4,5.15,49821,17587,NA,NA,52,51,872,127,0,13,NA,NA,100,41,94,3.6,6,5.8,0,0.01,NA,NA,NA,NA,8.7,5.01,3.31,4.65,34.67,8.83,46.63,6.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","125","Nelson County","950202","2","2","Nelson","Wintergreen-Rockfish Valley","950202",NA,"1690"
"145","Block Group","511259503001","51","125",NA,NA,"Block Group 1",NA,NA,"G5030",NA,NA,NA,"S",136696630,185339,"+37.8077755","-078.8877556","Block Group 1, Census Tract 9503, Nelson County, Virginia","2021",1219,272,78.92,9.17,16.98,9.62,0,1.07,0.57,0.98,0,1.07,0,1.07,3.53,4.44,NA,NA,NA,NA,53906,8188,90.9,7.46,34.25,7.45,16.14,6.32,2.97,4.86,94.26,4.03,33.88,13.28,42386,16510,NA,NA,107,87,772,177,200,131,NA,NA,26.2,19.6,57.6,2.5,13.9,10.8,25.9,0.16,NA,NA,NA,NA,1.64,2.32,2.79,4.43,64.15,11.56,28.22,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","125","Nelson County","950300","1","1","Nelson","Roseland","950300",NA,"1219"
"146","Block Group","511259503002","51","125",NA,NA,"Block Group 2",NA,NA,"G5030",NA,NA,NA,"S",56682084,136576,"+37.8227133","-078.9591382","Block Group 2, Census Tract 9503, Nelson County, Virginia","2021",765,290,94.25,11.87,3.92,7.17,0,1.7,0,1.7,0,1.7,0,1.7,1.83,3.19,NA,NA,NA,NA,71327,4943,96.53,11.42,22.34,11.91,6.72,8.27,0,4.66,77.78,10.85,52.94,18.05,55893,34027,NA,NA,137,89,404,97,43,43,NA,NA,23.7,54.2,77.9,17.2,33.9,20.5,10.6,0.1,NA,NA,NA,NA,29.93,9.69,9.8,8.53,36.6,4.33,16.47,5.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","125","Nelson County","950300","2","2","Nelson","Roseland","950300",NA,"765"
"147","Block Group","511259503003","51","125",NA,NA,"Block Group 3",NA,NA,"G5030",NA,NA,NA,"S",196416802,476205,"+37.8379844","-079.0692489","Block Group 3, Census Tract 9503, Nelson County, Virginia","2021",777,260,93.56,4.7,4.12,4.56,0,1.67,0,1.67,0,1.67,0,1.67,2.32,4.83,NA,NA,NA,NA,NA,NA,79.55,12.4,10.23,6.19,5.68,5.49,3.44,5.15,93.44,6.68,38.22,17.99,33906,14955,NA,NA,317,133,666,144,14,21,NA,NA,60.2,47.9,63.3,17.3,47.6,17.1,2.1,0.03,NA,NA,NA,NA,4.89,3.71,4.5,5.9,29.6,7.08,61,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","125","Nelson County","950300","3","3","Nelson","Roseland","950300",NA,"777"
"148","Block Group","511259503004","51","125",NA,NA,"Block Group 4",NA,NA,"G5030",NA,NA,NA,"S",91246615,764016,"+37.7238293","-078.9910724","Block Group 4, Census Tract 9503, Nelson County, Virginia","2021",1454,416,50.28,12.8,37.14,9.06,0,0.89,0,0.89,0,0.89,3.16,4.38,9.42,9.39,NA,NA,NA,NA,68657,21913,88.42,31.6,19.49,9.03,4.96,4.62,1.87,2.98,79.37,10.13,19.33,6.06,32994,8496,NA,NA,117,79,724,173,131,87,NA,NA,7.4,19.3,77.6,10.3,16.2,10.2,18.1,0.11,NA,NA,NA,NA,19.46,6.92,5.71,4.53,46.42,2.59,24.07,5.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","125","Nelson County","950300","4","4","Nelson","Roseland","950300",NA,"1454"
"149","Block Group","515400002011","51","540",NA,NA,"Block Group 1",NA,NA,"G5030",NA,NA,NA,"S",559686,0,"+38.0433993","-078.4862987","Block Group 1, Census Tract 2.01, Charlottesville city, Virginia","2021",670,212,94.18,8.15,3.58,3.87,0,1.94,0,1.94,0,1.94,0.6,1.33,1.64,2.48,NA,NA,NA,NA,103636,35196,97.33,9.43,72.9,17.89,46.76,14.63,8.06,11.24,98.96,2.41,10.45,8.85,62847,34905,NA,NA,25,41,281,84,4,7,NA,NA,43.9,47.2,58.2,13.8,8.9,14.3,1.4,0.02,NA,NA,NA,NA,20.75,8.3,1.04,2.47,63.88,2.5,14.33,6.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","540","Charlottesville City","000201","1","1","Charlottesville","Rose Hill-Harris-Venable","000201",NA,"670"
"150","Block Group","515400002012","51","540",NA,NA,"Block Group 2",NA,NA,"G5030",NA,NA,NA,"S",444442,0,"+38.0395349","-078.4889266","Block Group 2, Census Tract 2.01, Charlottesville city, Virginia","2021",1056,232,34.38,12.03,38.54,12.56,0.76,1.22,0,1.23,0,1.23,19.22,16.61,7.1,8.67,NA,NA,NA,NA,NA,NA,84.4,22.12,30.35,14.19,11.91,11.24,0,2.27,88.07,7.8,12.03,6.69,24987,8837,NA,NA,0,13,543,132,44,39,NA,NA,50,25.4,30.8,12.7,0,2.4,8.1,0.07,NA,NA,NA,NA,13.45,8.39,19.79,10.6,48.01,12.19,17.23,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","540","Charlottesville City","000201","2","2","Charlottesville","Rose Hill-Harris-Venable","000201",NA,"1056"
"151","Block Group","515400002013","51","540",NA,NA,"Block Group 3",NA,NA,"G5030",NA,NA,NA,"S",221178,0,"+38.0427226","-078.4959777","Block Group 3, Census Tract 2.01, Charlottesville city, Virginia","2021",1134,305,65.78,24.43,4.14,4.81,3.79,3.28,0,1.15,11.9,11.1,0.97,1.21,13.4,14.55,NA,NA,NA,NA,48409,20714,90.46,58.01,62.52,20.49,13.63,7.25,10.12,12.04,89.33,13.89,1.76,3.09,NA,NA,NA,NA,24,37,506,153,6,12,NA,NA,54.3,24.4,2.5,4.1,4.7,7.2,1.2,0.02,NA,NA,NA,NA,3.53,4.13,44.71,7.58,51.06,13.08,0.71,1.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","540","Charlottesville City","000201","3","3","Charlottesville","Rose Hill-Harris-Venable","000201",NA,"1134"
"152","Block Group","515400002021","51","540",NA,NA,"Block Group 1",NA,NA,"G5030",NA,NA,NA,"S",438021,0,"+38.0348439","-078.4922604","Block Group 1, Census Tract 2.02, Charlottesville city, Virginia","2021",1694,481,39.43,7.78,54.07,20.44,4.72,3.47,0.71,1.1,0,0.77,0,0.77,1.06,1.02,NA,NA,NA,NA,42778,25678,85.41,46.1,33.02,11.86,23.92,11.68,14.47,2.53,95.04,4.48,44.33,6.2,28699,10345,NA,NA,117,79,789,172,201,88,NA,NA,56.7,16,22.3,15.5,14.8,9.5,25.5,0.1,NA,NA,NA,NA,34.53,13.34,14.88,5.78,44.21,6.33,4.6,5.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","540","Charlottesville City","000202","1","1","Charlottesville","10th & Page-Venable","000202",NA,"1694"
"153","Block Group","515400002022","51","540",NA,NA,"Block Group 2",NA,NA,"G5030",NA,NA,NA,"S",237793,0,"+38.0363462","-078.4963130","Block Group 2, Census Tract 2.02, Charlottesville city, Virginia","2021",2303,679,62.01,12.73,19.02,10.69,13.85,9.45,0,0.56,0,0.56,1.3,1.38,3.82,2.73,NA,NA,NA,NA,19187,6803,81.7,45.98,48.65,15.33,16.34,8.56,1.49,1.66,82.81,9.47,4.78,4.13,10719,3001,NA,NA,148,103,955,232,205,152,NA,NA,85,15.4,0,1.6,15.5,10.1,21.5,0.15,NA,NA,NA,NA,4.99,4.78,59.66,9.61,33.39,6.42,1.95,2.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","540","Charlottesville City","000202","2","2","Charlottesville","10th & Page-Venable","000202",NA,"2303"
"154","Block Group","515400002023","51","540",NA,NA,"Block Group 3",NA,NA,"G5030",NA,NA,NA,"S",270971,0,"+38.0381928","-078.4998492","Block Group 3, Census Tract 2.02, Charlottesville city, Virginia","2021",1510,325,72.65,12.26,3.44,2.13,11.72,5.4,0,0.86,0,0.86,2.19,2.74,10,4.7,NA,NA,NA,NA,NA,NA,100,87.14,85.78,29.13,57.34,40.33,11.87,11.82,95.63,4.02,1.39,2.05,4110,801,NA,NA,0,13,314,136,0,13,NA,NA,87.3,22.6,0,4.1,0,4.1,0,0.04,NA,NA,NA,NA,0.26,1.01,85.3,24.6,7.09,4.58,7.35,7.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","540","Charlottesville City","000202","3","3","Charlottesville","10th & Page-Venable","000202",NA,"1510"
"155","Block Group","515400003021","51","540",NA,NA,"Block Group 1",NA,NA,"G5030",NA,NA,NA,"S",923864,0,"+38.0314170","-078.4679020","Block Group 1, Census Tract 3.02, Charlottesville city, Virginia","2021",1854,321,76.97,7.66,8.85,6.51,5.39,5.09,0,0.7,1.13,1.77,0,0.7,7.39,6.56,NA,NA,NA,NA,66250,15623,97.05,5.93,73.66,7.06,43.18,8.51,2.97,4.46,96.01,3.54,13.48,6.18,53490,12317,NA,NA,112,76,1139,155,55,58,NA,NA,45.6,19.5,33.6,7.4,9.8,6.5,4.8,0.05,NA,NA,NA,NA,12.08,4.68,5.61,5.23,65.16,7.68,16.34,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","540","Charlottesville City","000302","1","1","Charlottesville","Woolen Mills","000302",NA,"1854"
"156","Block Group","515400003022","51","540",NA,NA,"Block Group 2",NA,NA,"G5030",NA,NA,NA,"S",1116777,0,"+38.0264270","-078.4603566","Block Group 2, Census Tract 3.02, Charlottesville city, Virginia","2021",1106,360,58.59,1.93,5.52,4.93,0.45,0.8,1.18,1.67,0,1.18,15.19,12.73,19.08,18.13,NA,NA,NA,NA,82542,20596,86.88,42.02,27.49,13.51,11.09,4.52,0,1.91,76.4,14.25,19.44,7.36,27071,6608,NA,NA,141,104,655,151,58,44,NA,NA,52.5,19.5,61.5,15.7,21.5,15.1,8.9,0.06,NA,NA,NA,NA,16.18,4.33,3.89,2.98,59.86,27.36,17.9,5.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","540","Charlottesville City","000302","2","2","Charlottesville","Woolen Mills","000302",NA,"1106"
"157","Block Group","515400004011","51","540",NA,NA,"Block Group 1",NA,NA,"G5030",NA,NA,NA,"S",688367,0,"+38.0254576","-078.4847894","Block Group 1, Census Tract 4.01, Charlottesville city, Virginia","2021",1870,376,53.05,9.97,33.05,14.43,8.56,7.67,0,0.7,0,0.7,1.39,1.85,3.96,4.09,NA,NA,NA,NA,55577,51401,99,5.23,43.51,8.21,18.16,6.57,3.14,3.25,90.48,5.62,37.75,9.91,40375,12943,NA,NA,58,62,834,124,256,114,NA,NA,58.5,24.8,35.4,10.3,7,7.4,30.7,0.13,NA,NA,NA,NA,27.38,8,3.42,2.76,58.07,3.96,11.12,5.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","540","Charlottesville City","000401","1","1","Charlottesville","Ridge St.","000401",NA,"1870"
"158","Block Group","515400004012","51","540",NA,NA,"Block Group 2",NA,NA,"G5030",NA,NA,NA,"S",922660,0,"+38.0183543","-078.4913539","Block Group 2, Census Tract 4.01, Charlottesville city, Virginia","2021",2123,568,43.01,8.2,37.97,12.87,6.08,5.36,0,0.61,0,0.61,4.52,4.6,8.43,8.51,NA,NA,NA,NA,81406,27798,88.44,30.67,40.95,15.78,21.59,2.99,12.77,14.94,86.39,6.51,28.54,9.28,32481,8527,NA,NA,56,42,713,133,80,53,NA,NA,23.8,22.1,72.5,11.6,7.9,5.7,11.2,0.07,NA,NA,NA,NA,19.83,6.7,5.98,3.46,61.42,20.96,11.16,3.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","540","Charlottesville City","000401","2","2","Charlottesville","Ridge St.","000401",NA,"2123"
"159","Block Group","515400004021","51","540",NA,NA,"Block Group 1",NA,NA,"G5030",NA,NA,NA,"S",330362,0,"+38.0248508","-078.4732560","Block Group 1, Census Tract 4.02, Charlottesville city, Virginia","2021",439,141,86.33,9.73,7.97,14.35,0,2.96,2.73,4.47,0,2.96,2.96,4.92,0,2.96,NA,NA,NA,NA,94076,48123,89.24,26.11,62.84,24.4,35.94,24.06,7.43,11.48,100,2.96,19.13,16.15,36029,17111,NA,NA,0,13,259,84,0,13,NA,NA,36,40,65.6,20.8,0,5,0,0.05,NA,NA,NA,NA,6.83,8.8,0,2.96,70.62,20.87,18.22,10.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","540","Charlottesville City","000402","1","1","Charlottesville","Belmont","000402",NA,"439"
"160","Block Group","515400004022","51","540",NA,NA,"Block Group 2",NA,NA,"G5030",NA,NA,NA,"S",480122,0,"+38.0212932","-078.4766581","Block Group 2, Census Tract 4.02, Charlottesville city, Virginia","2021",1389,300,98.99,1.78,0,0.94,0,0.94,0,0.94,0,0.94,1.01,1.57,0,0.94,NA,NA,NA,NA,85893,36326,90.92,12.15,50.61,12.73,29.19,11.03,9.83,10.72,95.39,7.12,17.78,9.75,51058,14739,NA,NA,0,13,686,133,86,96,NA,NA,73,39,60.6,8.4,0,1.9,12.5,0.14,NA,NA,NA,NA,10.51,5.19,1.44,2.74,70.77,10.77,13.97,6.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","540","Charlottesville City","000402","2","2","Charlottesville","Belmont","000402",NA,"1389"
"161","Block Group","515400004023","51","540",NA,NA,"Block Group 3",NA,NA,"G5030",NA,NA,NA,"S",650337,0,"+38.0179345","-078.4696665","Block Group 3, Census Tract 4.02, Charlottesville city, Virginia","2021",1361,335,56.28,13.68,39.75,12.03,1.62,2.47,0,0.96,0,0.96,1.47,2.1,0.88,1.3,NA,NA,NA,NA,45045,15795,90.46,9.63,43.69,11.08,19.9,8.85,0,1.47,97.28,3.56,9.26,9.63,29316,5876,NA,NA,38,54,703,156,100,85,NA,NA,72.1,29,47.7,14.7,5.4,7.6,14.2,0.12,NA,NA,NA,NA,15.58,7.3,12.78,4.75,64.22,5.83,7.42,4.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","540","Charlottesville City","000402","3","3","Charlottesville","Belmont","000402",NA,"1361"
"162","Block Group","515400004024","51","540",NA,NA,"Block Group 4",NA,NA,"G5030",NA,NA,NA,"S",512876,0,"+38.0161982","-078.4798896","Block Group 4, Census Tract 4.02, Charlottesville city, Virginia","2021",1124,306,72.69,14.54,19.57,13.77,3.91,5.14,0,1.16,0,1.16,0,1.16,3.83,5.87,NA,NA,NA,NA,80469,50631,82.07,9.65,42.05,10.08,12.87,8.18,7.58,8.74,94.93,4.92,11.65,7.35,43033,14394,NA,NA,14,22,585,145,45,64,NA,NA,54.5,31.9,67.3,13.4,2.4,3.7,7.7,0.11,NA,NA,NA,NA,8.45,5.96,3.74,4.01,75.09,1.19,12.72,7.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","540","Charlottesville City","000402","4","4","Charlottesville","Belmont","000402",NA,"1124"
"163","Block Group","515400005011","51","540",NA,NA,"Block Group 1",NA,NA,"G5030",NA,NA,NA,"S",495192,0,"+38.0269246","-078.4927301","Block Group 1, Census Tract 5.01, Charlottesville city, Virginia","2021",1712,425,30.2,5.58,53.45,19.3,11.74,8.94,0,0.76,0,0.76,2.92,2.65,1.69,1.28,NA,NA,NA,NA,47771,13400,85.99,5.29,46.04,6.8,20.97,7.7,1.28,2.08,84.29,11.44,23.6,9.04,37922,8145,NA,NA,49,39,682,128,134,70,NA,NA,54.3,15.9,18.8,8.9,7.2,5.6,19.6,0.1,NA,NA,NA,NA,27.98,7.39,10.75,7.52,58.76,19.46,2.51,2.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","540","Charlottesville City","000501","1","1","Charlottesville","Fifeville-Cherry Avenue","000501",NA,"1712"
"164","Block Group","515400005012","51","540",NA,NA,"Block Group 2",NA,NA,"G5030",NA,NA,NA,"S",410864,0,"+38.0275845","-078.4997055","Block Group 2, Census Tract 5.01, Charlottesville city, Virginia","2021",778,290,44.73,13.52,53.73,21.4,0,1.67,0,1.67,1.03,1.63,0,1.67,0.51,1.01,NA,NA,NA,NA,78526,12378,80.1,12.71,30.19,4.01,11.64,7.48,0,2.22,93.32,5.39,15.17,10.45,26864,9183,NA,NA,29,32,303,102,20,33,NA,NA,7.1,17.7,48.9,25.6,9.6,10.1,6.6,0.11,NA,NA,NA,NA,6.43,6.1,17.35,11.22,70.18,34.2,6.04,4.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","540","Charlottesville City","000501","2","2","Charlottesville","Fifeville-Cherry Avenue","000501",NA,"778"
"165","Block Group","515400005013","51","540",NA,NA,"Block Group 3",NA,NA,"G5030",NA,NA,NA,"S",326479,0,"+38.0226468","-078.4981564","Block Group 3, Census Tract 5.01, Charlottesville city, Virginia","2021",1867,507,31.76,8.03,56.24,20.68,2.57,2.53,0,0.7,0,0.7,6.7,6.28,2.73,3.24,NA,NA,NA,NA,58508,19735,94.91,33.97,33.23,7.02,10.64,4.76,0.51,0.8,93.57,3.52,14.89,11.09,35986,9015,NA,NA,0,13,719,177,96,95,NA,NA,56.1,26.8,54.1,14.8,0,1.8,13.4,0.13,NA,NA,NA,NA,27.58,7.94,2.95,2.71,56.88,21.12,10.12,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","540","Charlottesville City","000501","3","3","Charlottesville","Fifeville-Cherry Avenue","000501",NA,"1867"
"166","Block Group","515400005021","51","540",NA,NA,"Block Group 1",NA,NA,"G5030",NA,NA,NA,"S",815703,0,"+38.0193746","-078.5036186","Block Group 1, Census Tract 5.02, Charlottesville city, Virginia","2021",2042,428,66.45,12.92,10.14,8.76,4.31,5.66,0,0.64,0,0.64,1.03,1.75,18.07,11.44,NA,NA,NA,NA,111842,38153,100,14.94,73.84,16.3,28.11,9.99,0,1.24,97.85,2.59,11.95,9.25,58833,14002,NA,NA,59,70,841,155,80,73,NA,NA,32,16.9,26.1,11.5,7,8.2,9.5,0.09,NA,NA,NA,NA,27.72,8.47,6.95,5.39,52.64,5.65,11.75,7.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","540","Charlottesville City","000502","1","1","Charlottesville","Fry's Springs","000502",NA,"2042"
